run_id,architecture,scenario_tag,lane2_open,lane3_open,WCR_event,PCR_event,ECL_m,DOC,Ttravel_s,Tdelay_s,commit_ratio,hold_ratio,abort_entry_ratio,wrong_commit_ratio,premature_commit_ratio,confirmable_noncommit_ratio,first_commit_distance_m,first_abort_distance_m,first_confirmable_distance_m,mean_attr_truth,mean_z_open,mean_z_attr,mean_z_conflict,mean_b_pass,min_gate_time_wrong_commit_s,total_cost,unsafe_commit_cost,premature_commit_cost,late_confirmation_cost,unnecessary_merge_cost,oscillation_cost,efficiency_cost
25,camera_only,ego_open_only,False,True,0.0,1.0,28.826210823307477,2,4.4,0.18601327696288195,0.5454545454545454,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,42.296730390814645,,13.470519567507168,0.7487852204948716,0.49302119032222147,0.7995364075639281,0.28332052050254597,0.4502839810621035,inf,6.667854930957337,0.0,1.6,0.0,0.0,0.2,0.13570986191467527
25,multi_sensor_permissive,ego_open_only,False,True,0.0,1.0,31.211143219465278,2,4.5,0.2860132769628816,0.5777777777777777,0.08888888888888889,0.0,0.0,0.4,0.0,44.70063967233242,,13.489496452867145,0.7484290855746396,0.4915959472293559,0.7944645226353129,0.2857614996850506,0.4066427112499341,inf,7.534088075594359,0.0,1.8,0.0,0.0,0.2,0.26817615118871546
25,mitigation,ego_open_only,False,True,0.0,1.0,25.169944865127473,2,4.6,0.38601327696288124,0.5,0.15217391304347827,0.0,0.0,0.32608695652173914,0.0,38.37453210684022,,13.204587241712748,0.7487133302094003,0.4937684609192008,0.7954685679916323,0.28308581500502994,0.3456045587727138,inf,6.382019050994945,0.0,1.5,0.0,0.0,0.2,0.3640381019898864
26,camera_only,both_open,True,True,0.0,1.0,27.61483306570849,2,4.000000000000002,0.16502423823342482,0.525,0.125,0.0,0.0,0.35,0.0,40.77200810346013,,13.157175037751642,0.537002234226765,0.510175930512008,0.5731247643166253,0.279330392915001,0.3706942722404859,inf,5.8657156561161266,0.0,1.4000000000000001,0.0,0.0,0.2,0.13143131223225243
26,multi_sensor_permissive,both_open,True,True,0.0,1.0,28.20884180129554,10,4.200000000000001,0.3650242382334241,0.4523809523809524,0.21428571428571427,0.0,0.0,0.2857142857142857,0.023809523809523808,41.32820756337454,,13.119365762079001,0.5408576630809113,0.5259679906754183,0.5866776298874531,0.28579801952308703,0.3260031933220103,inf,6.093298410000448,0.0,1.2000000000000002,0.1,0.0,1.0,0.2865968200008954
26,mitigation,both_open,True,True,0.0,1.0,1.7264457640674813,4,4.300000000000001,0.46502423823342376,0.3488372093023256,0.32558139534883723,0.0,0.0,0.13953488372093023,0.0,29.44910401915983,,27.722658255092348,0.5396719167364731,0.520437988697791,0.5822857114102858,0.28490846659177316,0.26260264823036633,inf,3.018983259946389,0.0,0.6000000000000001,0.0,0.0,0.4,0.43796651989277735
27,camera_only,adjacent_open_risk,True,False,1.0,0.0,,4,4.699999999999999,0.26736270777498206,0.44680851063829785,0.19148936170212766,0.0,0.44680851063829785,0.0,0.0,35.666573536924716,,,0.14095391867196924,0.5078307537933636,0.17735300110609922,0.3518125414912788,0.20454203986404254,0.011691731239136903,21.49184524034757,2.1,0.0,0.0,0.0,0.4,0.18369048069513016
27,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.999999999999998,0.567362707774981,0.0,0.68,0.0,0.0,0.0,0.0,,,,0.14117165261524525,0.5199628608568101,0.1729067153884198,0.35633341530764584,0.1062959746852732,inf,0.3824124807300109,0.0,0.0,0.0,0.0,0.1,0.5648249614600219
27,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,5.1999999999999975,0.7673627077749803,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,,21.43449066244085,,0.14177876834566183,0.5292886914483966,0.18038038911132775,0.3557293233434721,0.053664855634369624,inf,0.5469103084599118,0.0,0.0,0.0,0.0,0.2,0.6938206169198238
28,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.799999999999999,0.20563249570337927,0.5,0.14583333333333334,0.0,0.5,0.0,0.0,38.824717993193474,,,0.13879546156295317,0.5190075413181904,0.20002748709166154,0.3259815379613282,0.21747829493930912,0.0668038891094719,24.28706695820668,2.4000000000000004,0.0,0.0,0.0,0.2,0.1741339164133628
28,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,5.1999999999999975,0.6056324957033778,0.0,0.6730769230769231,0.0,0.0,0.0,0.0,,,,0.13977974088935172,0.5402794534516187,0.2034608329958719,0.33047719351722227,0.12624299028698968,inf,0.39239292073923876,0.0,0.0,0.0,0.0,0.1,0.5847858414784776
28,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,5.299999999999997,0.7056324957033775,0.0,0.37735849056603776,0.3018867924528302,0.0,0.0,0.0,,21.879411090470356,,0.13963460565973373,0.5378490481123737,0.20543111687645427,0.33283776266751297,0.07362541118525603,inf,0.5508508381135278,0.0,0.0,0.0,0.0,0.2,0.7017016762270553
29,camera_only,adjacent_open_risk,True,False,1.0,0.0,,6,4.799999999999999,0.23962049076531233,0.4583333333333333,0.16666666666666666,0.0,0.4583333333333333,0.0,0.0,35.18770133073639,,,0.14338488566584262,0.5154721777481618,0.17375233374871354,0.3181136730684522,0.20751784170079468,0.033959023815341285,22.6884975520371,2.2,0.0,0.0,0.0,0.6000000000000001,0.17699510407419466
29,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,5.1999999999999975,0.6396204907653109,0.0,0.6730769230769231,0.0,0.0,0.0,0.0,,,,0.14445997150128434,0.5358952598153583,0.17299917571433704,0.3189268201861006,0.10952979084762014,inf,0.39171812461179073,0.0,0.0,0.0,0.0,0.1,0.5834362492235815
29,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,5.299999999999997,0.7396204907653106,0.0,0.37735849056603776,0.3018867924528302,0.0,0.0,0.0,,21.444922097578953,,0.1443281545067777,0.5381788501022551,0.17611711754576265,0.3203981083071127,0.05258710467618895,inf,0.5505924840301147,0.0,0.0,0.0,0.0,0.2,0.7011849680602295
30,camera_only,adjacent_open_risk,True,False,1.0,0.0,,6,4.5,0.22279448701097948,0.4666666666666667,0.15555555555555556,0.0,0.4666666666666667,0.0,0.0,37.50943543413028,,,0.14519816695580717,0.5201679963555823,0.18493847963176854,0.320729442448782,0.20938219167568511,0.032801661032477,21.679540787383356,2.1,0.0,0.0,0.0,0.6000000000000001,0.1590815747667047
30,multi_sensor_permissive,adjacent_open_risk,True,False,1.0,0.0,,9,4.799999999999999,0.5227944870109784,0.0625,0.5625,0.020833333333333332,0.0625,0.0,0.0,14.705358959187866,17.737614893799172,,0.14582401766413508,0.5364106882751751,0.19183058335196654,0.32156970799618473,0.11734688082903581,0.1644017019337509,4.146919653710137,0.30000000000000004,0.0,0.0,0.0,0.9,0.4938393074202738
30,mitigation,adjacent_open_risk,True,False,0.0,0.0,,4,4.999999999999998,0.7227944870109777,0.0,0.42,0.26,0.0,0.0,0.0,,20.7453445025078,,0.1463000523722574,0.5476933682604481,0.1807416200934501,0.3236266091860336,0.055738827897881524,inf,0.7260475800033326,0.0,0.0,0.0,0.0,0.4,0.6520951600066649
31,camera_only,ego_open_only,False,True,0.0,1.0,21.843876934611977,2,4.699999999999999,0.18130670871312837,0.5531914893617021,0.0851063829787234,0.0,0.0,0.2765957446808511,0.0,43.06661119430286,,21.22273425969088,0.7502680994583465,0.4923751187643964,0.8001442400064648,0.2797859018356896,0.4489732572695653,inf,5.472626055821891,0.0,1.3,0.0,0.0,0.2,0.1452521116437804
31,multi_sensor_permissive,ego_open_only,False,True,0.0,1.0,27.909761288090145,12,4.899999999999999,0.38130670871312766,0.5306122448979592,0.12244897959183673,0.0,0.0,0.30612244897959184,0.061224489795918366,48.57382130316658,,20.664060015076437,0.754827921497221,0.49927485897795,0.8077460843854957,0.28274886478831723,0.4179315310535124,inf,7.805149725578764,0.0,1.5,0.30000000000000004,0.0,1.2000000000000002,0.31029945115752755
31,mitigation,ego_open_only,False,True,0.0,1.0,17.023874819434585,6,4.999999999999998,0.4813067087131273,0.46,0.2,0.0,0.0,0.22,0.04,38.0121751593814,,20.988300339946814,0.7526369080634023,0.5049838687470378,0.7979048449086666,0.2830169946505637,0.3507109475188828,inf,5.517996558641072,0.0,1.1,0.2,0.0,0.6000000000000001,0.4359931172821423
32,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,3.900000000000002,0.2008925776490864,0.48717948717948717,0.15384615384615385,0.0,0.48717948717948717,0.0,0.0,37.31608940409627,,,0.14209507049945577,0.5168037964001481,0.18497554331137683,0.30072986591643,0.2095007975659468,0.029343937036657754,19.266938984084618,1.9000000000000001,0.0,0.0,0.0,0.2,0.13387796816924177
32,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.200000000000001,0.5008925776490853,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14324077731913232,0.5327623996650415,0.1852548272805736,0.30402611992028605,0.11339816076702022,inf,0.3138681101311292,0.0,0.0,0.0,0.0,0.1,0.4277362202622584
32,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.200000000000001,0.5008925776490853,0.0,0.38095238095238093,0.2857142857142857,0.0,0.0,0.0,,20.59717542455884,,0.14251058463079433,0.5413728676133274,0.18963691473090027,0.3126514966600943,0.055992488185060585,inf,0.45014944336794305,0.0,0.0,0.0,0.0,0.2,0.500298886735886
33,camera_only,adjacent_open_risk,True,False,1.0,0.0,,4,3.800000000000002,0.2040794129241048,0.47368421052631576,0.13157894736842105,0.0,0.47368421052631576,0.0,0.0,35.95537201898767,,,0.1439508089113517,0.5061261577519168,0.17771925788268791,0.3356944432300599,0.19749521867931039,0.006656836640638494,18.45773639118209,1.8,0.0,0.0,0.0,0.4,0.11547278236418348
33,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,3,4.000000000000002,0.40407941292410454,0.0,0.65,0.0,0.0,0.0,0.0,,,,0.14416716894923073,0.5219939411135435,0.18102660068523072,0.34659400111976,0.10237000017539706,inf,0.49564174536426253,0.0,0.0,0.0,0.0,0.30000000000000004,0.391283490728525
33,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.100000000000001,0.5040794129241042,0.0,0.3902439024390244,0.2926829268292683,0.0,0.0,0.0,,20.946408300444187,,0.14416603441495462,0.5299444275773005,0.19006140092198673,0.34519529785510483,0.04530696215350395,inf,0.4461177775553239,0.0,0.0,0.0,0.0,0.2,0.49223555511064765
34,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.300000000000001,0.25585592143256086,0.4418604651162791,0.18604651162790697,0.0,0.4418604651162791,0.0,0.0,33.38890315547339,,,0.1412770504132406,0.4970241432267942,0.16838478131964962,0.3905971575088818,0.19415243385309858,0.0004748818168647491,19.28079311521195,1.9000000000000001,0.0,0.0,0.0,0.2,0.16158623042388912
34,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,5,4.6,0.5558559214325598,0.0,0.6304347826086957,0.043478260869565216,0.0,0.0,0.0,,18.025218202628103,,0.14199723431296823,0.5159289954181648,0.165704845275131,0.3931330058662614,0.09757030881676453,inf,0.7509222875344346,0.0,0.0,0.0,0.0,0.5,0.5018445750688693
34,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.699999999999999,0.6558559214325594,0.0,0.3829787234042553,0.2978723404255319,0.0,0.0,0.0,,20.781656872501767,,0.1420283903925191,0.5219921189229803,0.16595965311610028,0.39473003030503057,0.035308739768117596,inf,0.5008687658457454,0.0,0.0,0.0,0.0,0.2,0.6017375316914905
35,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.200000000000001,0.17958799750747367,0.47619047619047616,0.16666666666666666,0.0,0.47619047619047616,0.0,0.0,36.91073676783801,,,0.14155110099249427,0.515757882414921,0.18738783862980285,0.31192751000820623,0.2104692825572556,0.07086544798910802,20.275982043701656,2.0,0.0,0.0,0.0,0.2,0.15196408740330924
35,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.5,0.4795879975074726,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14233525671752606,0.5332580246784312,0.18992789812570154,0.3146926553847091,0.11730993657970819,inf,0.3367656572862576,0.0,0.0,0.0,0.0,0.1,0.47353131457251535
35,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.6,0.5795879975074723,0.0,0.3695652173913043,0.30434782608695654,0.0,0.0,0.0,,21.920707594918234,,0.14236448728789539,0.5339082579772946,0.1908256606725512,0.3144012622688773,0.06190243482928603,inf,0.48598893629759304,0.0,0.0,0.0,0.0,0.2,0.5719778725951861
36,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.200000000000001,0.21620443877126583,0.42857142857142855,0.23809523809523808,0.0,0.42857142857142855,0.0,0.0,33.03067488059517,,,0.14491900611304856,0.5178238183663313,0.17871383167086338,0.3159067138540969,0.2120446914994447,0.06085161480429314,18.28958488592617,1.8,0.0,0.0,0.0,0.2,0.1791697718523461
36,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.5,0.5162044387712648,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14592533410859382,0.5339337441362588,0.17502209798452592,0.32117356278759474,0.11410685567407336,inf,0.33694052716592965,0.0,0.0,0.0,0.0,0.1,0.4738810543318593
36,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.6,0.6162044387712644,0.0,0.3695652173913043,0.30434782608695654,0.0,0.0,0.0,,21.381754584721396,,0.14598609085670095,0.5285162413387776,0.1763387039411033,0.32190315737667147,0.055711171702674686,inf,0.4858285229800669,0.0,0.0,0.0,0.0,0.2,0.5716570459601334
37,camera_only,both_closed,False,False,0.0,0.0,,6,3.900000000000002,0.07011620351037529,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,,,,0.08968341012233184,0.15252810201641923,0.14151697549643819,0.2605429134928044,0.056613235781639855,inf,0.6328116007891011,0.0,0.0,0.0,0.0,0.6000000000000001,0.06562320157820219
37,multi_sensor_permissive,both_closed,False,False,0.0,0.0,,4,4.100000000000001,0.2701162035103746,0.0,0.4146341463414634,0.0,0.0,0.0,0.0,,,,0.09025688161803001,0.14765420928171377,0.1594016251875591,0.2675375405182842,0.02808519700541042,inf,0.528785475540813,0.0,0.0,0.0,0.0,0.4,0.25757095108162614
37,mitigation,both_closed,False,False,0.0,0.0,,2,4.4,0.5701162035103735,0.0,0.38636363636363635,0.29545454545454547,0.0,0.0,0.0,,20.949586597673168,,0.09052952588956395,0.14977072183160203,0.1490675157531007,0.26802411362503836,0.012397223214872103,inf,0.4706663862946294,0.0,0.0,0.0,0.0,0.2,0.5413327725892588
38,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.200000000000001,0.23108689903106594,0.47619047619047616,0.14285714285714285,0.0,0.47619047619047616,0.0,0.0,36.206185846217465,,,0.1402655708480236,0.5134222233711258,0.18262673734594714,0.38525821506636887,0.20870205611814147,0.005484276715920097,20.27071931845883,2.0,0.0,0.0,0.0,0.2,0.14143863691766223
38,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,3,4.5,0.5310868990310649,0.0,0.6444444444444445,0.022222222222222223,0.0,0.0,0.0,,21.79077095873114,,0.14108105733779347,0.5246457530007638,0.18102874587681558,0.38869700526278184,0.10938463078628136,inf,0.5400951355254435,0.0,0.0,0.0,0.0,0.30000000000000004,0.48019027105088696
38,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.6,0.6310868990310645,0.0,0.3695652173913043,0.30434782608695654,0.0,0.0,0.0,,21.254395711289764,,0.14113335589884968,0.5191439132376512,0.17734283244996576,0.39119576632651487,0.05031245452721322,inf,0.4895989944035091,0.0,0.0,0.0,0.0,0.2,0.5791979888070181
39,camera_only,ego_open_only,False,True,0.0,1.0,30.57117395239414,4,4.699999999999999,0.1884885830078291,0.5531914893617021,0.0425531914893617,0.0,0.0,0.3829787234042553,0.0,42.864683250386584,,12.293509297992443,0.7505022658535556,0.49285843333178797,0.8078629585648468,0.2964922725874635,0.45688196715289087,inf,7.660426198803577,0.0,1.8,0.0,0.0,0.4,0.12085239760715472
39,multi_sensor_permissive,ego_open_only,False,True,0.0,1.0,38.486011098927676,16,4.899999999999999,0.3884885830078284,0.4897959183673469,0.1836734693877551,0.0,0.0,0.3469387755102041,0.02040816326530612,50.264663467617105,,11.778652368689432,0.7520948333553561,0.5079342815794674,0.8145764991765571,0.3028957525638164,0.43296353390518816,inf,8.723395692110087,0.0,1.7000000000000002,0.1,0.0,1.6,0.34679138422017175
39,mitigation,ego_open_only,False,True,0.0,1.0,24.917953706234933,4,4.999999999999998,0.48848858300782805,0.48,0.18,0.0,0.0,0.3,0.0,37.94853595216191,,13.03058224592698,0.7517089867842884,0.4928110821428029,0.8085002776001734,0.3000883514323682,0.35017321953554353,inf,6.612327262443568,0.0,1.5,0.0,0.0,0.4,0.4246545248871332
40,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,3.900000000000002,0.16509481429534878,0.46153846153846156,0.1794871794871795,0.0,0.46153846153846156,0.0,0.0,35.74864972790192,,,0.1388456416557549,0.5013086658867676,0.195988395014841,0.3427481567652294,0.21008097177252175,0.07446724312614604,18.270449854822342,1.8,0.0,0.0,0.0,0.2,0.1408997096446734
40,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.200000000000001,0.4650948142953477,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.1399190655868655,0.5148087149282586,0.19817239046810678,0.3445439780978904,0.11949760015399817,inf,0.3161889632563788,0.0,0.0,0.0,0.0,0.1,0.43237792651275764
40,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.300000000000001,0.5650948142953474,0.0,0.37209302325581395,0.3023255813953488,0.0,0.0,0.0,,21.15734392662729,,0.14005438853410565,0.5207440544447042,0.1988078728253798,0.3481508752476655,0.06599374958629482,inf,0.46037601645185283,0.0,0.0,0.0,0.0,0.2,0.5207520329037058
41,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,3.800000000000002,0.15989540206857988,0.47368421052631576,0.10526315789473684,0.0,0.47368421052631576,0.0,0.0,36.33394215894245,,,0.14276955675735517,0.5047418541054587,0.1974951625284373,0.302157482426199,0.21153571713286878,0.04071736829530008,18.25179031669067,1.8,0.0,0.0,0.0,0.2,0.10358063338133346
41,multi_sensor_permissive,adjacent_open_risk,True,False,1.0,0.0,,5,4.100000000000001,0.45989540206857926,0.04878048780487805,0.6341463414634146,0.0,0.04878048780487805,0.0,0.0,9.854840370226086,,,0.14362842906079357,0.5371865472866585,0.19575890945515773,0.3074344965361693,0.12225417368015797,0.1504294418756462,2.709783739597346,0.2,0.0,0.0,0.0,0.5,0.41956747919469106
41,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.200000000000001,0.5598954020685789,0.0,0.35714285714285715,0.30952380952380953,0.0,0.0,0.0,,21.341402802874153,,0.14399382260685853,0.5378781028434242,0.20395836609763157,0.3125654462453753,0.07365422013773479,inf,0.4476779667115303,0.0,0.0,0.0,0.0,0.2,0.4953559334230607
42,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.200000000000001,0.2614022273717227,0.4523809523809524,0.21428571428571427,0.0,0.4523809523809524,0.0,0.0,34.34418979108194,,,0.14153672212392174,0.5309841858260523,0.17290535608061744,0.3509363138295489,0.2117863562131891,0.007372658955737977,19.286853462647027,1.9000000000000001,0.0,0.0,0.0,0.2,0.17370692529404702
42,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.5,0.5614022273717216,0.0,0.6888888888888889,0.0,0.0,0.0,0.0,,,,0.1424589398404734,0.5343227900016588,0.1739051181462994,0.36232455400688635,0.10671180607050393,inf,0.3474989898694036,0.0,0.0,0.0,0.0,0.1,0.4949979797388071
42,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.5,0.5614022273717216,0.0,0.37777777777777777,0.28888888888888886,0.0,0.0,0.0,,20.75077976027858,,0.14190906206238815,0.5435373501800285,0.1737104408289793,0.3637956289438767,0.04657813778975154,inf,0.4772312797520389,0.0,0.0,0.0,0.0,0.2,0.5544625595040776
43,camera_only,adjacent_open_risk,True,False,1.0,0.0,,6,3.700000000000002,0.13298913700027537,0.4594594594594595,0.16216216216216217,0.0,0.4594594594594595,0.0,0.0,37.83047224282112,,,0.14025252281843265,0.5055335603197253,0.19088470796471163,0.3661894535111127,0.20764711252082665,0.08918514363995464,17.66136832275586,1.7000000000000002,0.0,0.0,0.0,0.6000000000000001,0.12273664551171876
43,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,3,4.000000000000002,0.4329891370002752,0.0,0.65,0.025,0.0,0.0,0.0,,19.41732422553559,,0.14135612627085453,0.5262875499964974,0.17489619265536904,0.37473714316153794,0.10413856314466374,inf,0.5034306032072559,0.0,0.0,0.0,0.0,0.30000000000000004,0.40686120641451196
43,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.100000000000001,0.5329891370002748,0.0,0.3902439024390244,0.2926829268292683,0.0,0.0,0.0,,20.462155108281465,,0.1415621974279049,0.521479309526341,0.18914531011353716,0.3700608096562271,0.056167954901676254,inf,0.4455138186654104,0.0,0.0,0.0,0.0,0.2,0.4910276373308207
44,camera_only,adjacent_open_risk,True,False,1.0,0.0,,4,3.900000000000002,0.1959930998946331,0.46153846153846156,0.1794871794871795,0.0,0.46153846153846156,0.0,0.0,37.3725305031882,,,0.1422459405776212,0.5147493218935585,0.17851938803500866,0.33457942149913544,0.2039541316970572,0.0422295789220354,18.470635116443475,1.8,0.0,0.0,0.0,0.4,0.1412702328869532
44,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.200000000000001,0.49599309989463203,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14338986734236883,0.5278472442982386,0.18433878171143864,0.33708605274245107,0.11091314798515164,inf,0.31475668198859874,0.0,0.0,0.0,0.0,0.1,0.4295133639771974
44,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.300000000000001,0.5959930998946317,0.0,0.37209302325581395,0.3023255813953488,0.0,0.0,0.0,,20.655601561365877,,0.14353843100574043,0.5321477728452731,0.17896324399091426,0.335273362998042,0.050442175495239085,inf,0.4598798116747362,0.0,0.0,0.0,0.0,0.2,0.5197596233494721
45,camera_only,adjacent_open_risk,True,False,1.0,0.0,,6,4.699999999999999,0.22533667989150086,0.44680851063829785,0.1702127659574468,0.0,0.44680851063829785,0.0,0.0,37.58039057419202,,,0.14553193623376387,0.4950869655662557,0.16162793614762488,0.3047745489275794,0.1934748328049017,0.04226419534913073,21.685334015201576,2.1,0.0,0.0,0.0,0.6000000000000001,0.17066803040314754
45,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,5.099999999999998,0.6253366798914994,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14669100505048535,0.5161885365560464,0.16686230360154927,0.3100543937661739,0.10235680054591455,inf,0.3799319572581714,0.0,0.0,0.0,0.0,0.1,0.5598639145163429
45,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,5.1999999999999975,0.7253366798914991,0.0,0.36538461538461536,0.3076923076923077,0.0,0.0,0.0,,21.681145568093054,,0.14659184926568627,0.5102896104702853,0.16686380187488614,0.3090472527491344,0.04326802301579094,inf,0.5372390023736692,0.0,0.0,0.0,0.0,0.2,0.6744780047473384
46,camera_only,both_open,True,True,0.0,1.0,13.585968679499217,2,4.699999999999999,0.23153874741494818,0.5319148936170213,0.0851063829787234,0.0,0.0,0.23404255319148937,0.0,40.86350625770289,,27.27753757820367,0.5363041204719287,0.5204349224970858,0.5832129757278818,0.30259565390548726,0.3856349482198109,inf,4.67034205399846,0.0,1.1,0.0,0.0,0.2,0.14068410799691847
46,multi_sensor_permissive,both_open,True,True,0.0,1.0,12.791918541515603,12,4.899999999999999,0.43153874741494747,0.42857142857142855,0.24489795918367346,0.0,0.0,0.22448979591836735,0.08163265306122448,40.18089822077527,,27.388979679259666,0.5371573228325212,0.5285618097806672,0.5886999569043374,0.3053635378994094,0.32963980279460314,inf,6.386536230933001,0.0,1.1,0.4,0.0,1.2000000000000002,0.373072461866002
46,mitigation,both_open,True,True,0.0,1.0,6.004283360056178,10,4.999999999999998,0.5315387474149471,0.36,0.3,0.0,0.0,0.14,0.06,33.07158155065345,,27.06729819059727,0.5368139272048453,0.53110010544121,0.5876414434370322,0.3038179766095374,0.27124553939750995,inf,4.498698542120744,0.0,0.7000000000000001,0.30000000000000004,0.0,1.0,0.49739708424148577
47,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.000000000000002,0.2257369970982519,0.475,0.175,0.0,0.475,0.0,0.0,36.21658639217279,,,0.13932439271384084,0.5158858811125802,0.18930391421871273,0.3519626735142296,0.21218534441922393,0.01705815989161615,19.273561440936888,1.9000000000000001,0.0,0.0,0.0,0.2,0.14712288187377376
47,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,4.300000000000001,0.5257369970982508,0.0,0.6744186046511628,0.0,0.0,0.0,0.0,,,,0.14034851500887152,0.5337403377372087,0.18948218926730365,0.3580338779083555,0.1150146406603194,inf,0.3265093890999173,0.0,0.0,0.0,0.0,0.1,0.4530187781998345
47,mitigation,adjacent_open_risk,True,False,0.0,0.0,,2,4.300000000000001,0.5257369970982508,0.0,0.37209302325581395,0.3023255813953488,0.0,0.0,0.0,,21.80354395935152,,0.1396543901208366,0.5274320677821467,0.18707750749859484,0.35577055387925965,0.052867418362358254,inf,0.4611948343355022,0.0,0.0,0.0,0.0,0.2,0.5223896686710044
48,camera_only,ego_open_only,False,True,0.0,1.0,31.771831911294527,2,4.5,0.19698037243866828,0.5333333333333333,0.08888888888888889,0.0,0.0,0.4,0.0,41.21319911647325,,9.441367205178722,0.7492305567788277,0.5122034208933575,0.7798361575657691,0.23976520686026034,0.46234237835745945,inf,7.467434277311636,0.0,1.8,0.0,0.0,0.2,0.1348685546232708
48,multi_sensor_permissive,ego_open_only,False,True,0.0,1.0,37.71444816276828,2,4.6,0.29698037243866793,0.6086956521739131,0.043478260869565216,0.0,0.0,0.4782608695652174,0.0,47.05609389835814,,9.341645735589868,0.7496677308607513,0.5104979789911568,0.7843833426826571,0.23475235360306612,0.42305043959963345,inf,9.126313409568521,0.0,2.2,0.0,0.0,0.2,0.2526268191370419
48,mitigation,ego_open_only,False,True,0.0,1.0,26.04998656122423,2,4.799999999999999,0.4969803724386672,0.4791666666666667,0.1875,0.0,0.0,0.3333333333333333,0.0,36.09650090618006,,10.046514344955833,0.7515572110223045,0.5152750398648216,0.7848795618905813,0.23686632947510022,0.3653106874022701,inf,6.805270222662987,0.0,1.6,0.0,0.0,0.2,0.41054044532597245
49,camera_only,adjacent_open_risk,True,False,1.0,0.0,,2,4.799999999999999,0.28087469544208865,0.5,0.16666666666666666,0.0,0.5,0.0,0.0,38.28962550339983,,,0.14182444607067682,0.53233227648472,0.18811645569867927,0.32977454072466056,0.21883786104624178,0.0009904273099426838,24.293476980718616,2.4000000000000004,0.0,0.0,0.0,0.2,0.18695396143722906
49,multi_sensor_permissive,adjacent_open_risk,True,False,0.0,0.0,,1,5.099999999999998,0.5808746954420876,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,,,,0.14229194022398362,0.5424326427698953,0.19011755743380693,0.3339637490973975,0.11799618926787558,inf,0.3818621958060402,0.0,0.0,0.0,0.0,0.1,0.5637243916120804
